SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
192.168.68.63,1.1.1.1,37244,443,2024-07-27 18:27:55,2.797315,19667,7030.670482230281537831813721,20235,7233.722337312744542534537583,5780.533288888889,76.02981841941285,133.00666666666666,105.0,66,1.1050927352806486,0.8813208825125605,0.5716241172328168,0.645874946536736655555555546,0.8036634535281149983291887323,1.387487163333333333333333333,1.739027,0.733074,-1.312265109692593068291788484,0.814287573312477,0.5792222622062852994677354234,0.0003731640995412326388888888883,0.01931745582475168076419885448,0.01600047916666666666666666667,0.012623,0.000273,0.5245223590477784354586123878,0.814158930106876,1.207304832782456614816932585,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:27:58,3.035513,20547,6768.872345465165196129945746,18320,6035.223700244406793843412959,5547.500122222222,74.4815421579214,129.55666666666667,105.0,66,0.989104117148908,0.8533210353232084,0.5748954806745161,0.772933475256949722222222214,0.8791663524367556926424924637,1.371553916666666666666666667,1.300650,1.001807,0.2419471006942361079504166925,0.4205653635877348,0.6410002127903386172453853322,0.001276210819569035762788592123,0.03572409298455365630346447969,0.01163451063829787234042553191,0.000040,2.9e-05,0.9736715199440691738726810436,0.32486508876000997,3.070528197976712433411293887,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:01,2.312295,15311,6621.559965315844215379093066,11665,5044.771536503776551002359128,6794.475600000001,82.42860911115753,134.88,105.0,66,1.0874865045838353,0.8356322003093997,0.6111255123899579,0.5226178246461656,0.7229231111578641459251113300,1.10586838,1.0820555,1.314328,0.09881913981914461286519386872,-0.2883565579555511,0.6537153283629143514575498849,0.001108965849517146776406035665,0.03330113886216426046879874849,0.008809962962962962962962962963,0.000045,2.7e-05,0.7896092982803161915293392143,0.2637436214814232,3.779940846762020408954366518,True
192.168.68.63,1.1.1.1,37244,443,2024-07-27 18:28:03,2.069952,13552,6547.011718146121262715270692,13508,6525.755186593698791083078255,6102.65,78.11945980355982,135.3,105.0,66,1.1636025163074388,0.8871029084720077,0.5773795994350319,0.4029326421768011,0.6347697552473661295809612085,1.24357317,1.184804,2.065263,0.2777503315848657210928758937,-1.2944690940414956,0.5104402141832684678947851605,0.0004886133058659169550173010376,0.02210459920165749024335518745,0.01167832352941176470588235294,0.0040885,0.000161,1.030078418545944465214117734,0.5210374286518685,1.892788733415993603720508769,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:05,2.118458,14649,6914.935297277548103384631652,13369,6310.722232869379520386998468,6413.411899999999,80.08378050516845,140.09,121.0,66,0.715126079697298,0.925156124406719,0.5716595082102109,0.444445202841462975,0.6666672354641879166181982665,1.237413205,1.1460345,0.985153,0.4112038216624282648555186284,0.378389984659072,0.5387587854811909144110016722,0.0002017316877397959183673469388,0.01420322807462430064484498496,0.003879214285714285714285714286,0.000047,7.8e-05,0.8094387273610659632221804881,0.2676303066980662,3.661367232774313815902148620,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:07,2.909640,21396,7353.487029323215243122860560,17192,5908.634745191845039248841781,5113.3606222222215,71.50776616719489,128.62666666666667,105.0,66,0.9912210071598784,0.8758023082449115,0.5559326694868474,0.6624602998598251,0.8139166418373721273373054922,1.39129007,1.577566,0.572597,-0.6865909372960810199552930796,1.0058684488276899,0.5850085897884487361699530366,0.001637675263193388429752066117,0.04046820064190386547599712372,0.01023054545454545454545454545,0.000036,3.3e-05,0.7557449028748693830514568961,0.25198909990542395,3.955624929453175163822851009,True
192.168.68.63,1.1.1.1,37244,443,2024-07-27 18:28:10,2.020696,12024,5950.425002078491767193085947,13542,6701.651312221135687901594302,5912.881100000001,76.89526058217113,127.83,105.0,66,0.8906920853309395,0.8040807656009926,0.6015431477913724,0.413848994858320975,0.6433109627997341807774334491,0.971549155,1.003980,1.741373,-0.1512371786368696432064726680,-1.1966589868913051,0.6621496807330702488001581856,0.0008206882201807372175980975028,0.02864765645180661575712999802,0.01655348275862068965517241379,0.006392,0.000364,1.064116652164739955693374037,0.5651241589641349,1.730612033101466004563619163,True
192.168.68.63,1.1.1.1,37244,443,2024-07-27 18:28:12,2.044664,13698,6699.389239503409851202936033,14941,7307.313084203565964872468044,10564.256975,102.78257135818309,143.195,121.0,66,0.6478238393935528,0.7510514572649293,0.7177804487459973,0.465217950457511775,0.6820688751566895645072855585,0.892553885,1.0171275,0.163587,-0.5479224439234912616088229534,1.0687584664122618,0.7641766918718745641976400769,0.0009744039085913682277318640961,0.03121544343095846889000841968,0.01896121212121212121212121212,0.006723,8.5e-05,1.176168983305999515524806482,0.6047074795833687,1.646278899861966172361883669,True
192.168.68.63,1.1.1.1,37244,443,2024-07-27 18:28:14,3.050311,17620,5776.460170782585775679922473,20400,6687.842649487216221559047586,5059.642222222222,71.1311621036956,126.73333333333333,105.0,66,0.9166165443065712,0.8538217503714585,0.5612664027119589,0.8342189418446712888888888803,0.9133558681284482166771330887,1.470948906666666666666666667,1.175082,1.896095,0.9718016284482597903032108667,-0.46547693858309325,0.6209297032608793287140051095,0.001899785712870740941049215793,0.04358653132414577608824537604,0.02251032558139534883720930233,0.010038,1.9e-05,0.8584527285716365125204144878,0.5160154960286035,1.936290577696920867110650171,True
192.168.68.63,1.1.1.1,37244,443,2024-07-27 18:28:17,2.056909,13499,6562.759947085651334113468316,14217,6911.827407046203794139653237,6671.353599999999,81.67835453778436,138.58,105.0,66,1.233374503809302,0.8886075192225444,0.5893949670788307,0.406467653909939775,0.6375481581103813172555789619,0.992370235,1.0204455,1.033873,-0.1321089143283473246506228518,-0.06509745886963178,0.6424498998706680448306462576,0.0006174941349739854318418314252,0.02484942926857648036316057043,0.01468783870967741935483870968,0.007323,0.000239,0.8891357580180738000455077810,0.581455555920908,1.691837019710998327029334523,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:19,2.929013,21111,7207.547388830298807140835496,18733,6395.669804128557981818448740,5669.311822222223,75.29483263957908,132.81333333333333,105.0,66,1.1081769767576237,0.887356157004227,0.5669222415388446,0.7113324070688304,0.8434052448668020940409602965,1.43972636,1.1819535,2.758087,0.9169003687214788533675438188,-1.5631401962744575,0.5858094067728273684180932108,0.0021814784056416,0.04670629942140139194523705321,0.01539772,0.0000685,3.5e-05,0.9846136510427091840935725469,0.3289217983508369,3.033325675580630895044009971,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:22,2.170782,15343,7067.959841200083656488767642,12440,5730.653745977256122448039462,11277.907775000003,106.19749420301783,138.915,105.0,66,0.9580734532727673,0.6865981212382313,0.7644782363532939,0.460551415773884375,0.6786393856636117571923853459,0.996244575,0.989527,0.84667,0.02969577867970856440812439242,0.22040361664794553,0.6811975720556488422457761899,0.0001335140638639053254437869822,0.01155482859517636139667703478,0.003382538461538461538461538462,0.000056,2.6e-05,0.8636748959462228789955189149,0.29048794916262716,3.416022826218195214263330956,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:25,2.170579,14184,6534.661949645693614468766168,12966,5973.521350754798604427666535,6785.0775,82.3715818714197,135.75,105.0,66,1.1199250749366485,0.846772617635027,0.6067888167323735,0.4477838528944744,0.6691665359941980840476206492,1.16544566,1.1505705,0.0,0.06668815249958482540708229330,1.7416376900385002,0.5741722321006352917798163573,0.0001424183791486325802615933413,0.01193391717537173878058421968,0.004627758620689655172413793103,0.000051,2.6e-05,1.150525486334395527252380551,0.3856033650196933,2.578768287960809393367924971,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:27,2.915606,21178,7263.670056928130892857265351,19867,6814.020824487259252450433975,6288.896388888888,79.30256230973175,136.81666666666666,105.0,66,1.2036181079143602,0.8929934242235231,0.5796264756467177,0.8272452229044055555555555473,0.9095302209956552925554392716,1.456823566666666666666666667,1.584512,2.057095,-0.4211683033254920872638835334,-0.6599796460597219,0.6243242090576115468904339787,0.0001111051013958333333333333333,0.01054064046421437018237753350,0.00337275,0.0000445,2.6e-05,0.9472621738592046179700208642,0.31750916951984703,3.125236220951558871062940775,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:30,2.034490,14357,7056.805391031659039857654744,11954,5875.674001838298541649258537,6033.956975,77.6785490016388,131.555,105.0,66,1.0255727098908518,0.8439266804355084,0.590464436939978,0.426426957693453975,0.6530137500033624674824907545,1.101701855,1.0099445,1.744676,0.4215409935833396802387992236,-0.9846257372018417,0.5927318239864109763911496314,0.002369276501863905325443786981,0.04867521445113421711840553106,0.01221453846153846153846153846,0.000071,9.6e-05,0.7484428326697693253290358447,0.24896733580299774,3.985022815590153112238706106,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:32,2.040858,13478,6604.085144581347648881009850,11657,5711.813364771091374314136505,5051.769374999999,71.07580020654005,125.675,105.0,66,0.8726598901420846,0.8395965972467376,0.5655524185919241,0.390418534625334975,0.6248348058689872431521009551,1.199253005,1.158778,0.711786,0.1943313878475903771340022333,0.7801534108236123,0.5210200043392738825383230581,0.0013708076324256,0.03702441940700218461698509998,0.01346112,0.000062,2.5e-05,1.085698591465224651818842928,0.3628988709397267,2.750470942016874124663111240,True
192.168.68.63,1.1.1.1,37244,443,2024-07-27 18:28:34,3.045004,18579,6101.469817445231599038950359,21342,7008.857788035746422664797813,5776.018433333333,76.00012127183307,133.07,105.0,66,1.1080245477346315,0.8824985918128695,0.57112888909471,0.7386694082550299555555555493,0.8594587879910414619877476277,1.418915173333333333333333333,1.1771505,0.138249,0.8438962171709856044196062798,1.4900844475938761,0.6057154114237781322580079637,0.0003833286728484,0.01957878118904238635344499134,0.01252354,0.0067705,2e-06,0.8815216756015115967640090331,0.6395464497559176,1.563358378624764751295958758,True
192.168.68.63,1.1.1.1,37244,443,2024-07-27 18:28:37,2.763569,19806,7166.819428065664363726760577,20905,7564.493595057695320797128641,5467.188655555556,73.94043991994879,135.70333333333335,105.0,66,1.2457323772988425,0.9426956805882853,0.5448682659719641,0.6975570881363624333333333333,0.8351988314984417130277863093,1.26271703,1.1777825,0.160024,0.3050813535536841855587629914,1.3202760688992383,0.6614299258310008799261908341,0.0005162976781349826388888888890,0.02272218471307243463957055902,0.01610610416666666666666666667,0.011013,5.6e-05,0.6724402909729700527978738068,0.7063627186092183,1.410780936093687127809185742,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:40,2.347696,15471,6589.865127341870497713502941,11522,4907.790446463255890030054999,7344.353775,85.69920521801821,134.965,105.0,66,1.0489595530239484,0.8047332507291463,0.634973550313179,0.509310636652191975,0.7136600287617290781064795824,1.178981695,1.294008,0.290172,-0.4835340373465305857075733378,1.2454245147261127,0.6053190068924090276961251569,0.00003818460241836734693877551021,0.006179369095495700112693283909,0.001838714285714285714285714286,0.0000685,9.6e-05,0.8594150592192203403496275652,0.2820213938967644,3.360701085266871322263459510,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:42,2.024211,14062,6946.904250594429138069104456,12060,5957.876920933637847042625497,6514.5779,80.7129351467285,130.61,105.0,66,0.9518920339141471,0.8004912704827936,0.6179690310598613,0.346396040030656775,0.5885541946419690372539217308,1.096578385,1.015553,0.712701,0.4130055604273940795193949932,0.6522379561554588,0.5367187632847322968653278086,0.00001435014114625445897740784780,0.003788158014953238322399502802,0.0008135172413793103448275862069,0.000063,2.4e-05,0.5943658409311958382794999649,0.20841718805361295,4.656518414447436052457849324,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:44,2.024735,14085,6956.465907884241641498764036,12394,6121.294885503535030510165528,7602.788975,87.1939732722394,132.395,105.0,66,0.9425536756238849,0.7614631781109427,0.6585896240208422,0.352818443131872975,0.5939852213076289787901679219,1.069343205,1.014504,0.724265,0.2769725728829122000177582935,0.5809541931705429,0.5554673359593929236125532980,0.0010538309523193359375,0.03246276254910133087239663147,0.01114915625,0.0000775,3e-05,1.023171355172281618070161150,0.3425203333567744,2.911678859025886454178685627,True
192.168.68.63,1.1.1.1,37244,443,2024-07-27 18:28:46,2.755138,19603,7115.070098122126731945913417,19857,7207.261487446363848199255355,5873.682222222222,76.63995186730105,131.53333333333333,105.0,66,1.0386227817290927,0.8550805648573687,0.5826656249414677,0.4842838564059619888888888863,0.6959050627822461738875667280,1.351339963333333333333333333,1.185864,0.730763,0.7133557672583507956168962924,0.8917552070281697,0.5149740862141499068132840820,0.0003300127092896,0.01816625193290019304746008992,0.01274552,0.006169,3.1e-05,1.086055619666297837293553559,0.6998978130966701,1.425304886179629630447411319,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:49,2.191134,14522,6627.618393033013955330892588,11814,5391.728666526100183740474111,6357.0976,79.73140911836438,131.68,105.0,66,1.003870380381432,0.8237656994434337,0.6054936901455376,0.4193205415272275,0.6475496440638566979089577896,1.00910445,1.156472,1e-06,-0.6827316701550113275732620568,1.5583414480272488,0.6417072524691142704890041755,0.002267102066177295918367346939,0.04761409524686251893925783617,0.01338996428571428571428571429,0.0000605,2.7e-05,0.8398435935791061893945622686,0.28065143769784906,3.555953864467126313414949395,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:51,2.164347,14336,6623.706827047603734521312895,13192,6095.140936273157677581275091,6616.8904,81.34427084927371,137.64,105.0,66,1.2037725457204003,0.8807012374939694,0.5909929588003031,0.439438739358901975,0.6629017569435926415841572509,1.076674055,1.147604,0.297965,-0.3209975426541321166525380036,1.1746975277156515,0.6156940012301054673265598946,0.0009432989714636678200692041524,0.03071317260498608632903562518,0.006595352941176470588235294118,0.0000435,2.3e-05,0.6399716198755207080063674295,0.21399133934178757,4.656789845655706492036332427,True
192.168.68.63,1.1.1.1,37244,443,2024-07-27 18:28:53,2.775943,19225,6925.574480455830685284243949,21536,7758.084369887998420716851895,5602.866433333333,74.85229744859761,135.87,105.0,66,1.237236573314225,0.9334382828794395,0.5509111463060102,0.6874453416521707888888888807,0.8291232367098215568433558158,1.282679423333333333333333333,1.181058,0.175393,0.3676947605639197556072032769,1.3354907621782937,0.6463994211080090610767411749,0.0006988212253686200378071833641,0.02643522697781541723313039172,0.01636760869565217391304347826,0.0057365,0.002895,1.206470673155996362110320724,0.5096460381050807,1.615094023162807231573492209,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:56,2.376830,20274,8529.848579831119600476264605,20132,8470.105140039464328538431440,5644.761822222223,75.13162997181828,134.68666666666667,105.0,66,1.1853862352434816,0.9142177095376594,0.5578252980137971,0.517713720860090622222222218,0.7195232594295271440542331728,1.363104206666666666666666667,1.3240365,5.8e-05,0.1628899670219477056126334034,1.894374071725431,0.5278563853816051442314771028,0.0005130058362473969179508538116,0.02264963214375449670187794860,0.004641551020408163265306122449,0.000034,3e-05,0.6102815698503962393580030018,0.20360379325982877,4.879755074148201421024022061,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:28:58,2.026170,14512,7162.281545970969859389883376,12047,5945.700508841804981812977193,6255.872975000001,79.09407673776843,132.795,105.0,66,1.0542508799547383,0.8445006599097771,0.595610352330799,0.3867309465567819,0.6218769545149441377552902009,1.09834309,1.014058,0.57348,0.4066001612766367774745361264,0.8439982961088922,0.5661955359640348242690635045,0.0009287841524903581267217630861,0.03047596023902049467171774430,0.009203454545454545454545454545,0.000057,3.7e-05,0.9003609212362440292829436050,0.3007765620365292,3.311360977392139724104537696,True
192.168.68.63,1.1.1.1,37244,443,2024-07-27 18:29:00,2.914511,18989,6515.329672799313504049221293,19768,6782.612932323810066251251068,5205.213900000001,72.14716834360168,129.19,105.0,66,1.0058606826311542,0.8758486500683843,0.5584578399535698,0.7035868780345322222222222133,0.8388008571970657101888173912,1.471526166666666666666666667,1.6048435,1.604844,-0.4768140096285527621540945031,-0.15893859929856033,0.5700210272829438032569705518,0.001334714035463283352556708957,0.03653373831766033976113554955,0.01729878431372549019607843137,0.006335,0.000265,0.9003007755512622425717152922,0.4662480517492345,2.111925188215285816092611095,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:29:03,2.030873,14661,7219.062935003813630886815670,12036,5926.515345863576895256374968,5999.609775000001,77.45714799164762,133.485,105.0,66,1.103255183230021,0.8712559363440167,0.5802685544566626,0.389603612744478975,0.6241823553613791276344275433,1.036114355,1.0105455,0.729007,0.1228912742264072148053236000,0.49201543805607256,0.6024261244420063339769359178,0.001331580889309948979591836734,0.03649083294897430783490494000,0.009964892857142857142857142857,0.000050,3.5e-05,0.8151274215368285047161657580,0.27212020265549924,3.661939317573053324268192691,True
192.168.68.63,1.1.1.1,37244,443,2024-07-27 18:29:05,2.033622,12273,6035.044860844345704363937841,14160,6962.945916202716138987481449,5367.767774999999,73.2650515252668,132.165,105.0,66,1.1123311634046271,0.9030908819764055,0.5543453374589854,0.4247177557509124,0.6517037331110758644278489597,1.10596526,1.0573355,1.051748,0.2238582849657157748520942960,0.08319310945355504,0.5892623906749800300489085522,0.0008007730790233333333333333333,0.02829793418296348595373952284,0.0183001,0.011128,0.000299,0.7603487894516940685921496040,0.6361277075426021,1.546326751381876927106383180,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:29:07,2.783918,20853,7490.522350155428428567220730,18089,6497.677014912077151697715234,5794.502622222222,76.1216304490532,129.80666666666667,105.0,66,0.9776459011845253,0.8382199158144845,0.586423119888962,0.604485111457169722222222218,0.7774864059629401148789016788,1.303091083333333333333333333,1.182333,0.744215,0.4659557353305908039540289898,0.7188242508769638,0.5966477830345628422461144247,0.001872552084377283950617283951,0.04327299486258472439606186239,0.01317542222222222222222222222,0.000034,3.1e-05,0.9110593521862801185563811516,0.3037557780311464,3.284372533397728089376488559,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:29:10,3.044367,21970,7216.606933395349509438251039,18615,6114.571600598745157860402507,6055.1563888888895,77.81488539404842,135.28333333333333,105.0,66,1.1675144098708465,0.8903609249372793,0.5751993499621665,0.7239755606226921222222222157,0.8508675341219055598655390994,1.381204823333333333333333333,1.3224525,2.039714,0.2071497182953360841421155293,-0.7739267867897293,0.6160328430279172858464839995,0.0007944396191661385242191036670,0.02818580527794333791365200633,0.007330063829787234042553191489,0.000028,3.7e-05,0.7772065148872749645310432089,0.25874952863221495,3.845233265691967739799787809,True
192.168.68.63,1.1.1.1,37244,443,2024-07-27 18:29:13,2.038924,11284,5534.291616558537738532677039,13802,6769.256725606251140307338577,5539.7351,74.42939674617818,125.43,105.0,66,0.8234649571192064,0.7984748311567046,0.5933938989570133,0.313898407393523775,0.5602663718210506474659317312,0.866382285,0.7778905,0.013735,0.4738377463868078770255397657,1.521860543278039,0.6466733929365264520221944880,0.001138250262587105624142661180,0.03373796470724198300690934777,0.02071407407407407407407407407,0.009636,0.000913,0.9850689723167672134078241930,0.586907783142701,1.628745971777166251585167340,True
192.168.68.63,1.1.1.1,37244,443,2024-07-27 18:29:15,2.060677,12262,5950.471616852131605292823669,14278,6928.790877949334126600141604,5981.42,77.33964054739329,132.7,105.0,66,1.0744813321064863,0.8624296612695868,0.5828156785786985,0.389246306861545975,0.6238960705610718742668136633,1.097325655,1.177854,0.014238,-0.3872199976876625463337057442,1.736006533950399,0.5685605432792618653090851715,0.0005594185112057074910820451841,0.02365202974811480087831555362,0.01203996551724137931034482759,0.006646,0.000563,0.6841652375739095134528928781,0.4852423085657652,1.964459924261809735596536405,True
192.168.68.63,1.1.1.1,37244,443,2024-07-27 18:29:17,2.031791,12333,6070.014091016251179378193919,14303,7039.602006308719745288762476,6148.2276,78.4106344828302,133.18,105.0,66,1.0781700793214724,0.8567715392573516,0.5887568289745473,0.3571591899747276,0.5976279695385144873549267796,1.02150618,1.153095,0.152843,-0.6605555297300372458605043921,1.4535182827383022,0.5850458677974072436399031669,0.0005930458827842056932966023876,0.02435253339560805721505166329,0.01906206060606060606060606061,0.009390,2.8e-05,1.191505678149068587179925956,0.7816049483169325,1.277539396127268329438619769,True
1.1.1.1,192.168.68.63,443,37244,2024-07-27 18:29:19,2.181662,14026,6429.043545700479726007053338,12056,5526.062240622057862308643594,5212.3819,72.19682749262601,130.41,105.0,66,1.0558635697363006,0.8921444644721911,0.5536141974743196,0.401403616593549375,0.6335642166296557621583962857,1.017551125,1.162868,0.278515,-0.6880922463063140425480009908,1.1664739036737561,0.6226362499767820139340873764,0.001830142446425605536332179930,0.04278016417015724282144748961,0.01422052941176470588235294118,0.0000305,1.5e-05,0.9950894079314994592495777844,0.3320587867606702,3.008338362899838791327398761,True
